field	value
cycle_id	Z036
task_id	TASK-Z036B-10-PREP
source_task_id	TASK-Z036B-09-PREP
selected_candidate_id	Z036-CAND-002
implementation_workdir	/Users/hh/Desktop/领意服装管理系统
frontend_workdir	06_前端/lingyi-pc
title	加工厂对账列表详情打印只读流
page_scope	加工厂对账
routes	/factory-statements/list;/factory-statements/detail;/factory-statements/print
visible_acceptance_goal	用户能在加工厂对账列表查看筛选、KPI、对账主表，并进入详情/打印视图查看单据主字段、状态、明细和只读写入口状态。
read_only	true
backend_allowed	false
expected_allowed_file_scope	06_前端/lingyi-pc/src/views/factory_statement/FactoryStatementList.vue;06_前端/lingyi-pc/src/views/factory_statement/FactoryStatementDetail.vue;06_前端/lingyi-pc/src/views/factory_statement/FactoryStatementPrint.vue;06_前端/lingyi-pc/src/api/factory_statement.ts
allowed_files_exist	all_true
allowed_files_dirty	all_false
route_static_check	PASS
field_button_state_anchors	factory-statement-list-page;factory-statement-kpi-grid;factory-statement-query-form;factory-statement-table;factory-statement-detail-page;factory-statement-status-tag;factory-statement-print-page;factory-statement-write-guard
browser_evidence_plan	截图或运行态 DOM/route 采集；若无法截图必须记录 screenshot_skip_reason + 运行态替代证据
intersections_with_historical_dirty	[]
intersections_with_log_control_dirty	[]
intersections_with_residual_artifacts	[]
intersections_with_z035_committed_product_files	[]
unknown_dirty	[]
must_block_before_continue	[]
cand001_runtime_readonly_fallback_risk	true
cand001_console_401_errors_observed	4
cand001_network_401_errors_observed	4
cand001_write_chain_success	false
cand001_permission_misread_as_success	false
shell_wrapper_anomaly_preserved	true
z033_cand003_skipped_only_evidence	true
z033_cand003_actual_passed_count	0
z033_cand003_skipped_count	4
screenshot_missing_risk_for_Z035	true
stage	false
commit	false
push	false
tag	false
PR	false
release	false
remote_lifecycle_parked	true
next_task	TASK-Z036B-11-IMPL
run_this_task	false
