field	value
task_id	TASK-Z031B-09-PREP
source_task	TASK-Z031B-08-PREP
candidate_id	Z031-CAND-002
current_head	ae96985b10ba178a511eba3fceaef8e4bd5ff769
cached_empty	true
git_diff_check_pass	true
b08_selected_candidate	Z031-CAND-002
b08_next_task	TASK-Z031B-09-PREP
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_quality_statistics_enhanced.py -q
target_test	07_后端/lingyi_service/tests/test_quality_statistics_enhanced.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_missing	[]
source_evidence_dirty	[]
historical_dirty_forbidden_staged	[]
next_task	TASK-Z031B-10-IMPL
run_this_task	false
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
