field	value
cycle_id	Z033
candidate_id	Z033-CAND-003
source_task	TASK-Z033B-15-PREP
current_head	9cbc5ccdc1d4ccce07dcd1ae92fcf892b5169c63
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_style_profit_api_postgresql.py -q
frozen_command_is_single_file_readonly_pytest	true
target_test	07_后端/lingyi_service/tests/test_style_profit_api_postgresql.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence	["07_后端/lingyi_service/tests/test_style_profit_api_postgresql.py"]
source_evidence_missing	[]
reuse_check.reused_from_Z015_Z032	false
reuse_check.reused_target_tests	[]
historical_dirty_forbidden_staged	[]
stage	false
commit	false
push	false
tag	false
PR	false
release	false
remote_lifecycle_parked	true
production_readback	false
go_live	false
project_completion	false
next_task	TASK-Z033B-17-IMPL
run_this_task	false
