field	value
task_id	TASK-Z044B-04-REGRESSION-CAND001
role	B Engineer
candidate_id	Z044-CAND-001
head	e4dcf4dc774dca1a59882eb8dd64d194cef65671
branch	codex/sprint4-seal
code_modified_in_this_task	false
changed_files_observed	06_前端/lingyi-pc/src/App.vue
allowed_files_only	true
routes_checked	/home;/reports/catalog;/subcontract/list
route_http_statuses	/home=200;/reports/catalog=200;/subcontract/list=200
shell_visible_routes	/home=true;/reports/catalog=true;/subcontract/list=true
screenshot_path	04_测试与验收/测试证据/z044_cand001_global_local_gate_risk_notice_regression/home_regression_screenshot.png
screenshot_png_dimensions	1440x1200
anchors_observed_count	8
anchors_all_observed	true
guarded_entries_covered	全局确认;门禁刷新;继续准备说明
dataReadonlyBoundary	true
dataWriteRequestSuccessAllowed	false
dataRealWriteActionAdded	false
auth_401_count	6
runtime_readonly_fallback_risk	true
write_requests_observed_count	0
write_request_success_observed	false
write_request_success_allowed	false
typecheck_command	npm run typecheck
typecheck_workdir	06_前端/lingyi-pc
typecheck_exit_code	0
backend_api_added	false
real_write_action_added	false
read_only_boundary_preserved	true
dev_server_started	true
dev_server_actual_url	http://127.0.0.1:5174/
dev_server_stopped	true
risk_fields_preserved	true
cached_empty	true
head_tag_empty	true
worktree_check_pass	true
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z044B-05-LEDGER-CAND001
