field	value
task_id	TASK-Z042B-21-LEDGER-CAND003
candidate_id	Z042-CAND-003
evidence_only	false
source_chain	B18 -> B18-FIX1 -> B19 -> B20 -> B21
reused_committed_product_path	true
reused_source	Z038 / Z038-CAND-002 / 138700cf418fc2453b88bffe930d07cee115c02a
ledger_total	38
yes_count	26
no_count	12
yes_no_intersection	[]
all_yes_files_exist	true
ignored_yes_paths	[]
frontend_yes_paths	06_前端/lingyi-pc/src/views/workshop/WorkshopTicketBatch.vue
forbidden_paths_in_yes	[]
api_workshop_touched	false
route_passed	true
screenshots_in_yes	true
runtime_evidence_in_yes	true
anchors_observed_count	8
anchors_all_observed	true
guarded_controls_covered	true
guarded_write_controls	批量导入;解析后提交;失败重试
auth_401_count	1
runtime_readonly_fallback_risk	true
write_requests_observed_count	0
write_request_success_observed	false
write_request_success_allowed	false
typecheck_exit_code	0
read_only_boundary_preserved	true
real_write_action_added	false
backend_api_added	false
risk_fields_preserved	true
cached_empty	true
head_tag_empty	true
worktree_check_pass	true
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z042B-22-STAGE-CAND003
