field	value
task_id	TASK-Z029B-02-PREP
role	B Engineer
candidate_id	Z029-CAND-001
source_task	TASK-Z029B-01-PREP
current_head	765441c1248ebb8e83f9835e7f7a1f931a1d0687
frozen_workdir	/Users/hh/Desktop/领意服装管理系统/07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_factory_statement_payable_api.py -q
target_test_path	07_后端/lingyi_service/tests/test_factory_statement_payable_api.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_missing	[]
source_evidence_dirty_diff	[]
command_single_file_pytest	true
backend_readonly_pytest	true
next_task	TASK-Z029B-03-IMPL
run_this_task	false
cached_empty	true
git_diff_cached_name_only	[]
git_diff_check	PASS
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
