field	value
task_id	TASK-Z030B-25-FIX-CAND003
source_task	TASK-Z030B-24-PREP-CAND003-FAILURE-DIAG
candidate_id	Z030-CAND-003
allowed_fix_file	07_后端/lingyi_service/tests/test_subcontract_issue_outbox.py
workdir	07_后端/lingyi_service
command	.venv/bin/python -m pytest tests/test_subcontract_issue_outbox.py -q
command_run_count	1
exit_code	0
result	PASS
pytest_summary	9 passed, 16 warnings in 1.10s
stdout_path	03_需求与设计/02_开发计划/task_z030b_25_cand003_fix_stdout.txt
changed_files	["07_后端/lingyi_service/tests/test_subcontract_issue_outbox.py","03_需求与设计/02_开发计划/TASK-Z030B-25-FIX-CAND003_subcontract_issue_outbox测试合同修复报告.md","03_需求与设计/02_开发计划/task_z030b_25_cand003_fix_result.json","03_需求与设计/02_开发计划/task_z030b_25_cand003_fix_result.tsv","03_需求与设计/02_开发计划/task_z030b_25_cand003_fix_stdout.txt"]
schema_payload_contract_addressed	true
business_status_assertions_preserved	true
assertions_weakened	false
skip_xfail_deleted_cases	false
backend_app_changed	false
frontend_changed	false
shared_log_changed	false
candidate_pool_changed	false
unrelated_tests_changed	false
cached_empty	true
diff_check_pass	true
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
