field	value
task_id	TASK-Z036B-29-LEDGER-CAND004
candidate_id	Z036-CAND-004
evidence_only	false
source_chain	B26 boundary -> B27 IMPL -> B28 REGRESSION -> B29 ledger
head	5c529e82a00723f05fc50e900765d9a0491acfb6
branch	codex/sprint4-seal
cached_empty	true
head_tag_empty	true
ledger_total	61
yes_count	24
no_count	37
yes_no_intersection	[]
frontend_yes_paths	["06_前端/lingyi-pc/src/views/workshop/OperationWageRate.vue","06_前端/lingyi-pc/src/views/workshop/WorkshopDailyWage.vue","06_前端/lingyi-pc/src/views/workshop/WorkshopTicketList.vue"]
backend_yes_paths	[]
ignored_yes_paths	[]
screenshots_in_yes	["04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_tickets_runtime_fullpage.png","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_daily_wages_runtime_fullpage.png","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_wage_rates_runtime_fullpage.png","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_tickets_regression_fullpage.png","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_daily_wages_regression_fullpage.png","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_wage_rates_regression_fullpage.png"]
runtime_evidence_in_yes	["04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/runtime_evidence.json","04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/runtime_regression_evidence.json"]
forbidden_paths_in_yes	[]
routes_passed	3/3
anchors_passed	8/8
write_requests_observed_count	0
guarded_readonly	true
read_only_boundary_preserved	true
real_write_action_added	false
backend_api_added	false
typecheck_exit_code	0
cand001_readonly_fallback_risk	true
cand003_readonly_fallback_risk	true
shell_wrapper_anomaly_preserved	true
z033_skipped_only_risk_preserved	true
z035_screenshot_missing_risk	true
next_task	TASK-Z036B-30-STAGE-CAND004
run_this_task	false
YES	06_前端/lingyi-pc/src/views/workshop/OperationWageRate.vue
YES	06_前端/lingyi-pc/src/views/workshop/WorkshopDailyWage.vue
YES	06_前端/lingyi-pc/src/views/workshop/WorkshopTicketList.vue
YES	03_需求与设计/02_开发计划/TASK-Z036B-26-PREP_CAND004_边界冻结报告.md
YES	03_需求与设计/02_开发计划/task_z036b_26_cand004_boundary.json
YES	03_需求与设计/02_开发计划/task_z036b_26_cand004_boundary.tsv
YES	03_需求与设计/02_开发计划/TASK-Z036B-27-IMPL_CAND004_实施报告.md
YES	03_需求与设计/02_开发计划/task_z036b_27_cand004_impl.json
YES	03_需求与设计/02_开发计划/task_z036b_27_cand004_impl.tsv
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/runtime_evidence.json
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_daily_wages_runtime_fullpage.png
