field	value
task_id	TASK-Z044B-18-PREP
role	B Engineer
head	d1add5325187e7838c64c71ed1f88452032a0130
candidate_id	Z044-CAND-003
title	工票批量导入字段差异样例与失败重试锁定可见流
route	/workshop/tickets/batch
allowed_files	06_前端/lingyi-pc/src/views/workshop/WorkshopTicketBatch.vue
allowed_file_exists	true
allowed_file_dirty	false
route_source_located	true
route_source	06_前端/lingyi-pc/src/router/index.ts
required_anchors_count	8
required_anchors	z044-batch-template-version-readback; z044-batch-field-diff-sample; z044-batch-failed-row-locator; z044-batch-retry-lock-reason; z044-batch-readonly-request-context; z044-batch-import-write-guard; z044-batch-parse-submit-guard; z044-batch-write-success-blocker
guarded_entries	批量导入; 解析后提交; 失败重试
evidence_requirement	screenshot; route; runtime_dom_anchors; guarded_readonly_state; network_write_request_observation; typecheck; dev_server_started_stopped
dirty_intersections	[]
unknown_dirty	[]
must_block_before_continue	[]
read_only	true
backend_allowed	false
write_request_success_allowed	false
real_write_action_allowed	false
pure_static_fallback_allowed	false
guarded_readonly_not_write_success	true
risk_fields_preserved	true
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z044B-19-IMPL
