field	value
task_id	TASK-Z031B-30-IMPL
role	B Engineer
source_task	TASK-Z031B-29-PREP
candidate_id	Z031-CAND-004
head	0f783aa3b3f9a2cdc467c504840aa6caed55a56c
workdir	07_后端/lingyi_service
exact_command	.venv/bin/python -m pytest tests/test_subcontract_inspection.py -q
command_run_count	1
exit_code	1
result	FAIL
pytest_summary	19 failed, 5 passed, 1 warning in 1.24s
stdout_path	03_需求与设计/02_开发计划/task_z031b_30_cand004_stdout.txt
target_test	07_后端/lingyi_service/tests/test_subcontract_inspection.py
target_test_dirty_diff	false
cached_empty	true
git_diff_check_pass	true
fix_attempt	false
rerun_performed	false
continued_after_fail	false
stage	false
commit	false
push	false
tag	false
pr	false
release	false
remote_lifecycle_parked	true
production_readback	false
go_live	false
project_completion	false
b30_artifacts_staged	false
