field	value
task_id	TASK-Z044B-10-PREP
role	B Engineer
head	61c2bdff0ceea07c46e39477e51fbf0f1b0a7700
candidate_id	Z044-CAND-002
title	报表目录导出锁定原因与来源 readback 可见流
routes	/financial/financialReport/customerReconciliationReport; /financial/financialProcess; /finance/bank-flow; /reportManage/collaborationReport/factoryProductStockReport; /reports/catalog
allowed_files	06_前端/lingyi-pc/src/router/index.ts; 06_前端/lingyi-pc/src/api/report.ts
allowed_files_exist	true
allowed_files_dirty	false
route_source_located	true
required_anchors	z044-report-source-readback-group; z044-report-export-lock-reason; z044-report-disabled-download-readback; z044-report-final-route-readback; z044-report-parity-entry-audit; z044-report-readonly-write-guard; z044-report-catalog-eligibility-table; z044-report-write-success-blocker
guarded_entries	报表导出; 财务下载; 协同下载; 明细导出
evidence_requirement	/reports/catalog screenshot; 4 parity routes plus /reports/catalog route evidence; runtime DOM anchors; guarded readonly state; network/write observation; typecheck; dev server started/stopped
dirty_intersections	[]
unknown_dirty	[]
must_block_before_continue	[]
risk_fields_preserved	true
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z044B-11-IMPL
