field	value
task_id	TASK-Z030B-31-PREP
candidate_id	Z030-CAND-004
source_task	TASK-Z030B-30-PREP
current_head	d892457a8612122c70ef96e851f72e418baa37b9
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_subcontract_receive_outbox.py -q
target_test_path	07_后端/lingyi_service/tests/test_subcontract_receive_outbox.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_paths	["07_后端/lingyi_service/tests/test_subcontract_receive_outbox.py","07_后端/lingyi_service/app/routers/subcontract.py","07_后端/lingyi_service/app/services/subcontract_stock_outbox_service.py","07_后端/lingyi_service/app/services/erpnext_stock_entry_service.py","07_后端/lingyi_service/app/models/subcontract.py"]
source_evidence_missing	[]
next_task	TASK-Z030B-32-IMPL
run_this_task	false
cached_empty	true
git_diff_check	PASS
pytest_performed	false
npm_performed	false
browser_performed	false
build_performed	false
typecheck_performed	false
verify_performed	false
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
cleanup_reset_checkout_stash_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
