field	value
status	READY_FOR_REVIEW
task_id	TASK-Z042B-10-PREP
role	B Engineer
candidate_id	Z042-CAND-002
source_task	TASK-Z042B-09-PREP-CAND002-RECOVERY
routes	/financial/financialReport/customerReconciliationReport,/financial/financialProcess,/finance/bank-flow,/reportManage/collaborationReport/factoryProductStockReport,/reports/catalog
reused_committed_product_path	true
reused_source	Z039-CAND-001 / 76694e7d0fb88804d67cf8468fc1c7550ca7a074 / router/index.ts + api/report.ts
allowed_files	06_前端/lingyi-pc/src/router/index.ts; 06_前端/lingyi-pc/src/api/report.ts
allowed_files_exist	true
allowed_files_dirty	false
forbidden_report_catalog	06_前端/lingyi-pc/src/views/reports/ReportCatalog.vue
required_anchors	report-parity-entry-page; report-parity-route-state; report-catalog-filter-form; report-catalog-table; report-readonly-write-guard; z042-report-parity-source-trace; z042-report-export-guard-matrix; z042-report-fallback-explanation
guarded_entries	报表导出; 财务下载; 协同下载; 明细导出
evidence_requirement	页面截图; route evidence; 运行态 DOM anchors; guarded/readonly state evidence; write request observation
dirty_intersections	[]
unknown_dirty	[]
must_block_before_continue	[]
next_task	TASK-Z042B-11-IMPL
code_edits	false
tests_browser_typecheck	false
stage_commit_push	false
cleanup_reset_restore	false
implementation_started	false
remote_lifecycle	false
next_role	C Auditor
