field	value
cycle_id	Z033
candidate_id	Z033-CAND-005
source_task	TASK-Z033B-28-ARCHIVE-CAND004
current_head	30d1b457851c299624b2f379fb5d7e87e43e6005
archived_candidates	Z033-CAND-001,Z033-CAND-002,Z033-CAND-003,Z033-CAND-004
remaining_candidates	Z033-CAND-005
selected_candidate	Z033-CAND-005
cand003_skipped_only_evidence	true
cand003_actual_passed_count	0
cand003_skipped_count	4
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_style_profit_snapshot_idempotency.py -q
target_test	07_后端/lingyi_service/tests/test_style_profit_snapshot_idempotency.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence	07_后端/lingyi_service/tests/test_style_profit_snapshot_idempotency.py
source_evidence_missing	[]
reuse_check.reused_from_Z015_Z032	false
historical_dirty_forbidden_staged	[]
stage	false
commit	false
push	false
tag	false
PR	false
release	false
remote_lifecycle_parked	true
production_readback	false
go_live	false
project_completion	false
next_task	TASK-Z033B-30-IMPL
run_this_task	false
