field	value
task_id	TASK-Z032B-09-PREP
source_task	TASK-Z032B-08-PREP
candidate_id	Z032-CAND-002
current_head	bbc298a8e2423ea51d82de66ed058835182bcade
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_subcontract_settlement_export.py -q
target_test	07_后端/lingyi_service/tests/test_subcontract_settlement_export.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_missing	[]
reuse_check.reused_from_Z015_Z031	false
historical_dirty_forbidden_staged	[]
cached_empty	true
diff_check_pass	true
next_task	TASK-Z032B-10-IMPL
run_this_task	false
stage	false
commit	false
push	false
tag	false
pr	false
release	false
remote_lifecycle_parked	true
production_readback	false
go_live	false
project_completion	false
