field	value
status	READY_FOR_REVIEW
task_id	TASK-Z039B-02-PREP
role	B Engineer
source_task	TASK-Z039B-01-PREP-PRODUCT-POOL
candidate_id	Z039-CAND-001
head	138700cf418fc2453b88bffe930d07cee115c02a
branch	codex/sprint4-seal
cached_empty	true
head_tag_empty	true
worktree_check_pass	true
b01_selected_candidate	Z039-CAND-001
routes	["/financial/financialReport/customerReconciliationReport","/financial/financialProcess","/finance/bank-flow","/finance/receipts-payments","/finance/reconciliation","/reportManage/collaborationReport/factoryProductStockReport"]
final_catalog_route	/reports/catalog
allowed_files	["06_前端/lingyi-pc/src/router/index.ts","06_前端/lingyi-pc/src/api/report.ts"]
allowed_files_exist	true
allowed_files_dirty	false
forbidden_file	06_前端/lingyi-pc/src/views/reports/ReportCatalog.vue
router_source_located	true
required_anchors	["report-parity-entry-page","report-parity-route-state","report-catalog-filter-form","report-catalog-table","report-catalog-detail-drawer","report-finance-parity-source","report-collaboration-parity-source","report-readonly-write-guard"]
guarded_write_entries	["报表导出","财务报表下载","协同报表下载","明细查看后的导出"]
evidence_requirement	["screenshot","route_evidence","runtime_dom_anchors","guarded_readonly_state","write_request_observation"]
write_request_success_allowed	false
pure_static_fallback_allowed	false
dirty_intersections	{"historical_product_test_dirty":[],"log_control_dirty":[],"z034_residual_artifacts":[],"z035_z036_z037_z038_committed_product_paths":[],"runtime_cache_test_results":[],"backend_paths":[]}
unknown_dirty	[]
must_block_before_continue	[]
remote_lifecycle_parked	true
next_task	TASK-Z039B-03-IMPL
run_this_task	false
forbidden_code_edits	false
forbidden_tests_browser_typecheck	false
forbidden_stage_commit_push	false
forbidden_cleanup_reset_restore	false
forbidden_implementation_started	false
forbidden_remote_lifecycle	false
