field	value
task_id	TASK-Z043B-10-PREP
role	B Engineer
head	e584624d9dee99c951de901b7864b0982db47a99
branch	codex/sprint4-seal
cached_empty	true
head_tag_empty	true
worktree_check_pass	true
candidate_id	Z043-CAND-002
title	报表目录导出资格说明与 parity 分组只读可见流
routes	/financial/financialReport/customerReconciliationReport,/financial/financialProcess,/finance/bank-flow,/reportManage/collaborationReport/factoryProductStockReport,/reports/catalog
allowed_files	06_前端/lingyi-pc/src/router/index.ts,06_前端/lingyi-pc/src/api/report.ts
allowed_files_exist	true
allowed_files_dirty	false
route_source_located	true
reused_committed_product_path	true
reused_source	Z042 / Z042-CAND-002 / 0fec11f8654d5c8ac6282a3d72ec1fb6fd831b15
required_anchors_count	8
required_anchors	report-parity-entry-page,report-parity-route-state,report-catalog-table,report-readonly-write-guard,z043-report-export-eligibility,z043-report-source-grouping,z043-report-disabled-download-reason,z043-report-final-route-link
guarded_entries	报表导出,财务下载,协同下载,明细导出
write_request_success_allowed	false
real_write_action_allowed	false
pure_static_fallback_allowed	false
guarded_readonly_not_write_success	true
evidence_requirement_present	true
dirty_intersections	[]
unknown_dirty	[]
must_block_before_continue	[]
non_allowlisted_runtime_summary_continues_excluded	true
risk_fields_preserved	true
implementation_started	false
validation_run	false
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z043B-11-IMPL
