field	value
task_id	TASK-Z029B-13-PREP
source_task	TASK-Z029B-12-PREP
candidate_id	Z029-CAND-002
current_head	a487919d62f8838d683f50472bf09b8235d7da93
cached_empty	true
diff_check_pass	true
frozen_workdir	/Users/hh/Desktop/领意服装管理系统/07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_factory_statement_payable_worker.py -q
readonly_pytest	true
single_file_pytest	true
target_test_path	07_后端/lingyi_service/tests/test_factory_statement_payable_worker.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_paths	["07_后端/lingyi_service/tests/test_factory_statement_payable_worker.py","07_后端/lingyi_service/app/services/factory_statement_payable_outbox_service.py","07_后端/lingyi_service/app/services/erpnext_purchase_invoice_adapter.py","07_后端/lingyi_service/app/models/factory_statement.py","07_后端/lingyi_service/app/core/error_codes.py"]
source_evidence_missing	[]
next_task	TASK-Z029B-14-IMPL
run_this_task	false
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
