field	value
task_id	TASK-Z031B-16-PREP
source_task	TASK-Z031B-15-PREP
candidate_id	Z031-CAND-003
current_head	23c9a5068daa6cca8a7071f4e4ce2def52bb6a7f
cached_empty	true
git_diff_check_pass	true
b15_selected_candidate	Z031-CAND-003
b15_next_task	TASK-Z031B-16-PREP
frozen_workdir	07_后端/lingyi_service
frozen_command	.venv/bin/python -m pytest tests/test_style_profit_api_errors.py -q
target_test	07_后端/lingyi_service/tests/test_style_profit_api_errors.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_missing	[]
source_evidence_dirty	[]
historical_dirty_forbidden_staged	[]
next_task	TASK-Z031B-17-IMPL
run_this_task	false
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
