field	value
task_id	TASK-Z028B-02-PREP
candidate_id	Z028-CAND-001
source_task	TASK-Z028B-01-PREP
current_head	abe758cebfa5c3affde9e3632692402227ec80c0
cached_empty	true
frozen_command	.venv/bin/python -m pytest tests/test_factory_statement_confirm_cancel.py -q
frozen_workdir	07_后端/lingyi_service
target_test_path	07_后端/lingyi_service/tests/test_factory_statement_confirm_cancel.py
target_test_exists	true
target_test_dirty_diff	false
source_evidence_missing	[]
next_task	TASK-Z028B-03-IMPL
run_this_task	false
pytest_executed_this_task	false
stage_performed	false
commit_performed	false
push_performed	false
tag_performed	false
pr_performed	false
release_performed	false
remote_lifecycle_parked	true
production_readback_ready	false
go_live_ready	false
project_completion_claimed	false
